lng,reviews,websiteUrl,bookingUrl,name,description,categories,type,facilities,lat,id,created_date,updated_date,created_by_id,created_by,is_sample
"116.0617246","[]","https://toiletmap.gov.au/facility/42457","","Watheroo Park","Public toilet at Elliot Way, Watheroo, WA","[""rest_area""]","rest_area","[""Toilets""]","-30.29521534","69d234c743cfb9f640665288","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.15167015","[]","https://toiletmap.gov.au/facility/42537","","Shell Coles Express Collie","Public toilet at 57 Johnston St (Cnr Prinsep St), Collie, WA","[""rest_area""]","rest_area","[""Toilets""]","-33.3567259","69d234c743cfb9f640665290","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"127.01959325","[]","https://toiletmap.gov.au/facility/42553","","Shell Madura Shell Service","Public toilet at Eyre Highway, Madura, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.89979695","69d234c743cfb9f640665292","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"118.6190071","[]","https://toiletmap.gov.au/facility/42571","","Soccer oval","Public toilet at McGregor Street, Port Hedland, WA","[""rest_area""]","rest_area","[""Toilets""]","-20.30717471","69d234c743cfb9f640665293","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.074758","[]","https://toiletmap.gov.au/facility/42519","","Shell Coles Express Margaret River","Public toilet at 78 Bussell Hwy, Margaret River, WA","[""rest_area""]","rest_area","[""Toilets""]","-33.948028","69d234c743cfb9f64066528d","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.76045036","[]","https://toiletmap.gov.au/facility/42617","","Baldivis Archery Club","Public toilet at Ennis Avenue, East Rockingham, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.2710683","69d234c743cfb9f640665298","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"117.89464593","[]","https://toiletmap.gov.au/facility/42497","","Cue Roadhouse","Public toilet at 16 Austin Street, Cue, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers"",""Water""]","-27.42656073","69d234c743cfb9f640665289","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.78311502","[]","https://toiletmap.gov.au/facility/42613","","East Rockingham Cemetery","Public toilet at Lot 3095 Mandurah Road, East Rockingham, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.25359931","69d234c743cfb9f640665296","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.73363363","[]","https://toiletmap.gov.au/facility/42623","","Bell Park","Public toilet at Wanliss Street, Rockingham, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-32.27244717","69d234c743cfb9f64066529a","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.97022056","[]","https://toiletmap.gov.au/facility/42499","","BP Delpark","Public toilet at Cnr South West Highway and Del Park Road, North Dandalup, WA","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-32.52300648","69d234c743cfb9f64066528a","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"117.869935","[]","https://toiletmap.gov.au/facility/42509","","Shell Little Grove General Store","Public toilet at 639 Frenchmans Bay Rd, Little Grove, WA","[""rest_area""]","rest_area","[""Toilets""]","-35.067864","69d234c743cfb9f64066528b","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"117.943662","[]","https://toiletmap.gov.au/facility/42513","","Shell Lower King","Public toilet at 629 Lower King Rd, Lower King, WA","[""rest_area""]","rest_area","[""Toilets""]","-34.949033","69d234c743cfb9f64066528c","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.78946247","[]","https://toiletmap.gov.au/facility/42607","","Baldivis Childrens Forest","Public toilet at 1401 Mandurah Road, Baldivis, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.35100686","69d234c743cfb9f640665295","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.1046694","[]","https://toiletmap.gov.au/facility/42531","","Shell Coles Express Dunsborough","Public toilet at 1/64 Dunn Bay Rd, Dunsborough, WA","[""rest_area""]","rest_area","[""Toilets""]","-33.6163008","69d234c743cfb9f64066528f","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.82218676","[]","https://toiletmap.gov.au/facility/42603","","Baldivis","Public toilet at Fifty Road, Baldivis, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.30698686","69d234c743cfb9f640665294","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.76001048","[]","https://toiletmap.gov.au/facility/42615","","Rockingham Golf Driving Range","Public toilet at Ennis Avenue, East Rockingham, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.27164888","69d234c743cfb9f640665297","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.77445149","[]","https://toiletmap.gov.au/facility/42625","","Men of the Trees Nursery","Public toilet at Rockingham Golf Course, Elanora Drive, Cooloongup, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.29955309","69d234c743cfb9f64066529b","2026-04-05T10:09:11.984000","2026-04-05T10:09:11.984000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.76035441","[]","https://toiletmap.gov.au/facility/42257","","Port Coogee","Public toilet at Maraboo Wharf, North Coogee, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-32.10064756","69d234c7f11189adf20bea8d","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.97235309","[]","https://toiletmap.gov.au/facility/42451","","North Dandalup","Public toilet at 4216 State Route 20, North Dandalup, WA","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-32.51841272","69d234c7f11189adf20bea94","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.8089472","[]","https://toiletmap.gov.au/facility/42205","","Medina Centre","Public toilet at Pace Road, Medina, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.2362166","69d234c7f11189adf20bea8b","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.92800692","[]","https://toiletmap.gov.au/facility/41691","","Centenary Park","Public toilet at Daly Street, Belmont, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.94410002","69d234c7f11189adf20bea86","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.05549982","[]","https://toiletmap.gov.au/facility/41983","","Four Mile","Public toilet at Seaview Drive, Onslow, WA","[""rest_area""]","rest_area","[""Toilets""]","-21.6804791","69d234c7f11189adf20bea88","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"114.1240561","[]","https://toiletmap.gov.au/facility/42163","","Federation Park","Public toilet at Maidstone Crescent, Exmouth, WA","[""rest_area""]","rest_area","[""Toilets""]","-21.93130216","69d234c7f11189adf20bea8a","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"114.624277","[]","https://toiletmap.gov.au/facility/42337","","Shell Coles Express Wonthella","Public toilet at 115 North West Coastal Hwy, Wonthella, WA","[""rest_area""]","rest_area","[""Toilets""]","-28.768989","69d234c7f11189adf20bea8f","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.68525053","[]","https://toiletmap.gov.au/facility/42325","","Shell Coles Express Bunbury Gateway","Public toilet at 12 Claughton Way, Glen Iris, WA","[""rest_area""]","rest_area","[""Toilets""]","-33.33488481","69d234c7f11189adf20bea8e","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.82610385","[]","https://toiletmap.gov.au/facility/42445","","Ravenswood Foreshore","Public toilet at Pinjarra Road, Ravenswood, WA","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-32.58725646","69d234c7f11189adf20bea91","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.860575","[]","https://toiletmap.gov.au/facility/41673","","McDonald's Perth","Public toilet at 608 Hay Street, Perth, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.954577","69d234c7f11189adf20bea85","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.8797447","[]","https://toiletmap.gov.au/facility/42455","","Rail Station","Public toilet at Fimmel Lane, Pinjarra, WA","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-32.62796323","69d234c7f11189adf20bea96","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"117.17828155","[]","https://toiletmap.gov.au/facility/41775","","Lions Park","Public toilet at 136 Federal Street, Narrogin, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.93923582","69d234c7f11189adf20bea87","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.76323639","[]","https://toiletmap.gov.au/facility/42255","","Port Coogee","Public toilet at Poore Grove, Munster, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-32.11775988","69d234c7f11189adf20bea8c","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.06280253","[]","https://toiletmap.gov.au/facility/42447","","Dwellingup Visitor Centre","Public toilet at Marrinup Street, Dwellingup, WA","[""rest_area""]","rest_area","[""Toilets"",""Dump Point"",""Showers"",""Water""]","-32.71221819","69d234c7f11189adf20bea92","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.76803322","[]","https://toiletmap.gov.au/facility/42453","","Batavia Quay","Public toilet at Batavia Quay, South Yunderup, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers"",""Water""]","-32.59026148","69d234c7f11189adf20bea95","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.75707616","[]","https://toiletmap.gov.au/facility/42087","","Fleur Freame Pavillion / MacDonald Park","Public toilet at Macdonald Avenue, Padbury, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.80440711","69d234c7f11189adf20bea89","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.76505118","[]","https://toiletmap.gov.au/facility/42441","","Cooleenup Island","Public toilet at Murray Terrace, North Yunderup, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.5771004","69d234c7f11189adf20bea90","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.87766422","[]","https://toiletmap.gov.au/facility/42449","","Coolup","Public toilet at Murray Street, Coolup, WA","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-32.73872894","69d234c7f11189adf20bea93","2026-04-05T10:09:11.158000","2026-04-05T10:09:11.158000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.06807487","[]","https://toiletmap.gov.au/facility/41499","","Cadiz Street","Public toilet at Cadiz Street, Cervantes, WA","[""rest_area""]","rest_area","[""Toilets"",""Dump Point"",""Water""]","-30.50154437","69d234c7f11189adf20bea83","2026-04-05T10:09:11.157000","2026-04-05T10:09:11.157000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.82570742","[]","https://toiletmap.gov.au/facility/41615","","Tompkins Park","Public toilet at Dunkley Avenue, Applecross, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.02364203","69d234c7f11189adf20bea84","2026-04-05T10:09:11.157000","2026-04-05T10:09:11.157000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.115677","[]","https://toiletmap.gov.au/facility/40739","","Museum","Public toilet at 644 Second Avenue, Onslow, WA","[""rest_area""]","rest_area","[""Toilets""]","-21.6407741","69d234c614fcf99ed26e6964","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.058977","[]","https://toiletmap.gov.au/facility/40981","","George Street","Public toilet at Lot 4 George Street, Watheroo, WA","[""rest_area""]","rest_area","[""Toilets""]","-30.297911","69d234c614fcf99ed26e696e","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"118.61472282","[]","https://toiletmap.gov.au/facility/41195","","Elachbutting Rock","Public toilet at Elachbutting Road, Westonia, WA","[""rest_area""]","rest_area","[""Toilets""]","-30.59354215","69d234c614fcf99ed26e6975","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"118.14948839","[]","https://toiletmap.gov.au/facility/40751","","Settler's Hall","Public toilet at Richmond Street, Nyabing, WA","[""rest_area""]","rest_area","[""Toilets""]","-33.54106911","69d234c614fcf99ed26e6968","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"114.69867009","[]","https://toiletmap.gov.au/facility/40747","","Fig Tree Crossing","Public toilet at 1290 Chapman Valley Road, Narra Tarra, WA","[""rest_area""]","rest_area","[""Toilets"",""Dump Point""]","-28.67398501","69d234c614fcf99ed26e6966","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.48825022","[]","https://toiletmap.gov.au/facility/40757","","Mullewa Cemetery","Public toilet at Mingenew Mullewa Road, Mullewa, WA","[""rest_area""]","rest_area","[""Toilets""]","-28.57712528","69d234c614fcf99ed26e696a","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.101934","[]","https://toiletmap.gov.au/facility/41027","","Lower Chittering Hall","Public toilet at 23 Chittering Valley Road, Lower Chittering, WA","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-31.570653","69d234c614fcf99ed26e6974","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.50576029","[]","https://toiletmap.gov.au/facility/40755","","Mullewa Recreation Ground","Public toilet at 26 Main Road, Mullewa, WA","[""rest_area""]","rest_area","[""Toilets""]","-28.53985984","69d234c614fcf99ed26e6969","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.76151944","[]","https://toiletmap.gov.au/facility/41005","","Quarry Park Ablutions - Meadow Springs","Public toilet at Pebble Beach Boulevard opposite Worlington Turn, Meadow Springs, WA","[""rest_area""]","rest_area","[""Toilets""]","-32.49320278","69d234c614fcf99ed26e696f","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"118.68910747","[]","https://toiletmap.gov.au/facility/41197","","Westonia RV Dump Point","Public toilet at Boodarockin Road, Westonia, WA","[""rest_area""]","rest_area","[""Toilets"",""Dump Point""]","-31.29640736","69d234c614fcf99ed26e6976","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.72145278","[]","https://toiletmap.gov.au/facility/41007","","Mandurah Marina Town Beach","Public toilet at Dolphin Drive, Mandurah, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-32.5219","69d234c614fcf99ed26e6970","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.71639583","[]","https://toiletmap.gov.au/facility/40933","","Fee's Field","Public toilet at LOT 126 Cathedral Avenue, Leschenault, WA","[""rest_area""]","rest_area","[""Toilets""]","-33.25744581","69d234c614fcf99ed26e696d","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.396","[]","https://toiletmap.gov.au/facility/41241","","Yerecoin Wayside Rest Area","Public toilet at Yerecoin South East Road, Yerecoin, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-30.926","69d234c614fcf99ed26e6977","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"114.64219486","[]","https://toiletmap.gov.au/facility/40765","","Muir Park - Strathalbyn","Public toilet at Verticordia Drive, Strathalbyn, WA","[""rest_area""]","rest_area","[""Toilets""]","-28.75418135","69d234c614fcf99ed26e696b","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.51231485","[]","https://toiletmap.gov.au/facility/40749","","Mullewa Visitor Centre","Public toilet at Jose Street, Mullewa, WA","[""rest_area""]","rest_area","[""Toilets""]","-28.53899969","69d234c614fcf99ed26e6967","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.11479165","[]","https://toiletmap.gov.au/facility/41025","","Blackboy Ridge","Public toilet at LOT 300 Chittering Road, Chittering, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.48809958","69d234c614fcf99ed26e6973","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"120.136882","[]","https://toiletmap.gov.au/facility/40917","","Hopetoun Dump Point Senna Rd","Public toilet at 279 Cnr Hopetoun Ravensthorpe Road & Senna, Hopetoun, WA","[""rest_area""]","rest_area","[""Toilets"",""Dump Point""]","-33.919009","69d234c614fcf99ed26e696c","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.02233519","[]","https://toiletmap.gov.au/facility/40743","","Town Park","Public toilet at Main Street, Coorow, WA","[""rest_area""]","rest_area","[""Toilets""]","-29.8816256","69d234c614fcf99ed26e6965","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.63051111","[]","https://toiletmap.gov.au/facility/41009","","Port Bouvard Surf Life Saving Club","Public toilet at Southport Boulevard, Dawesville, WA","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-32.60370833","69d234c614fcf99ed26e6971","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"116.15270187","[]","https://toiletmap.gov.au/facility/41023","","Great Northern Highway Roadside Park","Public toilet at Great Northern Hwy, Bindoon, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.3263406","69d234c614fcf99ed26e6972","2026-04-05T10:09:10.334000","2026-04-05T10:09:10.334000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.90457426","[]","https://toiletmap.gov.au/facility/40319","","Gibbney Reserve","Public toilet at 34 Mephan St, Maylands, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.93102199","69d234c56033609901642905","2026-04-05T10:09:09.518000","2026-04-05T10:09:09.518000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"115.88577124","[]","https://toiletmap.gov.au/facility/40315","","Shearn Park","Public toilet at 90 Central Avenue, Maylands, WA","[""rest_area""]","rest_area","[""Toilets""]","-31.92769822","69d234c56033609901642904","2026-04-05T10:09:09.518000","2026-04-05T10:09:09.518000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"118.24221334","[]","https://toiletmap.gov.au/facility/40467","","Bluff Knoll Car Park","Public toilet at Bluff Knoll Rd, Stirling Range National Park, WA","[""rest_area""]","rest_area","[""Toilets""]","-34.3672915","69d234c5603360990164290a","2026-04-05T10:09:09.518000","2026-04-05T10:09:09.518000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"117.5529485","[]","https://toiletmap.gov.au/facility/40327","","Cnr Glover And Dunn Sts","Public toilet at Dunn St, Cranbrook, WA","[""rest_area""]","rest_area","[""Toilets""]","-34.295965","69d234c56033609901642908","2026-04-05T10:09:09.518000","2026-04-05T10:09:09.518000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"117.40499061","[]","https://toiletmap.gov.au/facility/40329","","Lake Nunijup","Public toilet at 1483 Stockyard Rd, Tenterden, WA","[""rest_area""]","rest_area","[""Toilets""]","-34.40543873","69d234c56033609901642909","2026-04-05T10:09:09.518000","2026-04-05T10:09:09.518000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
"114.97326408","[]","https://toiletmap.gov.au/facility/40729","","Ellendale Pool","Public toilet at Ellendale Pool Road, Ellendale, WA","[""rest_area""]","rest_area","[""Toilets"",""Dump Point""]","-28.86066364","69d234c5603360990164290d","2026-04-05T10:09:09.518000","2026-04-05T10:09:09.518000","service_3e8014c9-61fb-4d7c-867a-a18fab1e9e43","service+3e8014c9-61fb-4d7c-867a-a18fab1e9e43@no-reply.base44.com","false"
